"@timestamp","system.memory.used.pct","agent.hostname"
"Oct 6, 2021 @ 14:41:58.150","29.9%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:57.167","30.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:57.150","29.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:56.167","30.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:56.150","29.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:55.167","30.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:55.150","29.85%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:54.167","30.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:54.150","29.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:53.167","30.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:53.150","29.81%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:52.167","30.38%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:52.150","29.78%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:51.167","30.31%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:51.150","29.74%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:50.167","30.26%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:50.150","29.73%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:49.167","30.24%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:49.150","29.71%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:48.167","30.15%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:48.150","29.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:47.167","30.01%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:47.150","29.67%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:46.167","29.91%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:46.150","29.64%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:45.167","29.89%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:45.150","29.62%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:44.167","29.87%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:44.150","29.62%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:43.167","30%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:43.150","29.6%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:42.167","29.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:42.150","29.59%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:41.167","29.69%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:41.150","29.59%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:40.167","29.68%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:40.150","29.58%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:39.167","29.65%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:39.150","29.56%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:38.167","29.61%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:38.150","29.52%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:37.167","29.57%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:37.150","29.48%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:36.167","29.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:36.150","29.46%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:35.167","29.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:35.150","29.44%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:34.167","29.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:34.150","29.4%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:33.167","29.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:33.150","29.35%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:32.167","29.39%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:32.150","29.32%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:31.167","29.36%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:31.150","29.29%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:30.167","29.35%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:30.150","29.27%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:29.167","29.35%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:29.150","29.23%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:28.167","29.35%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:28.150","29.22%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:27.167","29.33%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:27.150","29.2%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:26.167","29.33%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:26.150","29.16%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:25.167","29.32%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:25.150","29.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:24.167","29.3%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:24.151","28.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:23.167","29.3%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:23.150","28.97%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:22.167","29.28%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:22.150","28.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:21.167","29.26%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:21.150","28.91%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:20.167","29.25%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:20.150","28.87%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:19.167","29.23%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:19.150","28.78%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:18.167","29.22%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:18.151","28.72%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:17.167","29.18%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:17.150","28.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:16.167","29.17%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:16.150","28.68%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:15.167","29.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:15.150","28.66%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:14.167","29.14%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:14.150","28.65%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:13.167","29.11%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:13.150","28.75%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:12.167","29.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:12.150","28.54%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:11.167","29.04%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:11.150","28.47%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:10.167","29.02%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:10.150","28.45%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:09.167","29.01%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:09.150","28.45%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:08.167","28.96%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:08.150","28.43%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:07.167","28.92%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:07.150","28.39%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:06.167","28.9%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:06.150","28.36%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:05.167","28.87%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:05.150","28.34%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:04.167","28.81%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:04.150","28.33%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:03.167","28.77%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:03.150","28.31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:02.167","28.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:02.150","28.31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:01.167","28.69%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:01.150","28.28%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:41:00.167","28.58%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:41:00.150","28.26%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:59.167","28.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:59.150","28.25%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:58.167","28.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:58.150","28.24%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:57.167","28.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:57.150","28.22%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:56.167","28.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:56.150","28.19%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:55.167","28.35%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:55.150","28.17%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:54.167","28.28%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:54.150","28.16%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:53.167","28.28%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:53.150","28.15%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:52.167","28.27%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:52.150","28.13%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:51.167","28.25%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:51.150","28.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:50.167","28.2%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:50.151","28.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:49.167","28.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:49.150","28.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:48.167","28.15%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:48.150","28.04%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:47.167","28.15%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:47.150","28.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:46.167","28.14%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:46.150","27.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:45.167","28.12%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:45.150","27.95%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:44.167","28.1%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:44.150","27.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:43.167","28.1%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:43.150","27.9%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:42.167","28.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:42.150","27.87%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:41.167","28.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:41.150","27.85%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:40.167","28.06%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:40.150","27.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:39.167","28.04%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:39.150","27.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:38.167","28.03%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:38.150","27.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:37.167","28.03%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:37.150","27.67%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:36.167","28.03%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:36.150","27.63%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:35.167","28.03%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:35.150","27.63%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:34.167","27.98%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:34.150","27.54%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:33.167","27.97%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:33.150","27.52%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:32.167","27.96%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:32.150","27.5%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:31.167","27.96%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:31.150","27.46%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:30.167","27.95%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:30.150","27.39%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:29.167","27.94%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:29.150","27.37%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:28.167","27.93%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:28.150","27.36%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:27.167","27.91%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:27.150","27.36%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:26.167","27.9%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:26.150","27.34%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:25.167","27.89%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:25.150","27.29%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:24.167","27.88%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:24.150","27.27%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:23.167","27.86%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:23.150","27.27%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:22.167","27.83%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:22.150","27.27%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:21.167","27.81%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:21.150","27.25%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:20.167","27.78%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:20.150","27.24%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:19.167","27.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:19.150","27.24%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:18.167","27.71%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:18.150","27.24%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:17.167","27.68%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:17.150","27.22%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:16.167","27.63%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:16.150","27.21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:15.167","27.56%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:15.150","27.21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:14.167","27.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:14.150","27.21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:13.167","27.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:13.150","27.22%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:12.167","27.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:12.150","27.21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:11.167","27.4%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:11.150","27.21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:10.167","27.34%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:10.150","27.2%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:09.167","27.25%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:09.150","27.21%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:08.167","27.23%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:08.150","27.2%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:07.167","27.2%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:07.150","27.2%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:06.167","27.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:06.150","27.19%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:05.167","27.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:05.150","27.2%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:04.167","27.1%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:04.150","27.19%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:03.167","27.09%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:03.150","27.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:02.167","27.08%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:02.150","27.19%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:01.167","27.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:01.150","27.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:40:00.167","27.03%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:40:00.150","27.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:59.167","26.98%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:59.150","27.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:58.167","26.96%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:58.150","27.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:57.167","26.94%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:57.150","27.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:56.167","26.91%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:56.150","27.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:55.167","26.87%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:55.150","27.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:54.167","26.82%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:54.150","27.18%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:53.167","26.74%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:53.150","27.16%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:52.167","26.68%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:52.150","27.17%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:51.167","26.67%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:51.150","27.17%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:50.167","26.65%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:50.150","27.16%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:49.167","26.62%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:49.150","27.16%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:48.167","26.56%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:48.150","27.15%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:47.167","26.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:47.150","27.15%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:46.167","26.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:46.150","27.15%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:45.167","26.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:45.150","27.14%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:44.167","26.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:44.150","27.13%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:43.167","26.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:43.150","27.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:42.167","26.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:42.150","27.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:41.167","26.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:41.150","27.09%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:40.167","26.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:40.150","27.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:39.167","26.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:39.150","27.06%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:38.167","26.38%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:38.150","27.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:37.167","26.38%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:37.150","26.98%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:36.167","26.39%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:36.150","26.96%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:35.167","26.39%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:35.150","26.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:34.167","26.38%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:34.150","26.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:33.167","26.36%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:33.150","26.87%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:32.167","26.36%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:32.150","26.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:31.167","26.36%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:31.150","26.72%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:30.167","26.36%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:30.150","26.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:29.167","26.36%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:29.150","26.68%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:28.167","26.36%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:28.150","26.65%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:27.167","26.34%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:27.150","26.55%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:26.167","26.33%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:26.150","26.54%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:25.167","26.32%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:25.150","26.53%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:24.167","26.31%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:24.150","26.51%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:23.167","26.29%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:23.150","26.49%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:22.167","26.29%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:22.150","26.43%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:21.167","26.28%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:21.150","26.42%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:20.167","26.24%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:20.150","26.4%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:19.167","26.22%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:19.150","26.4%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:18.167","26.19%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:18.150","26.37%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:17.167","26.17%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:17.150","26.34%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:16.167","26.16%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:16.150","26.34%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:15.167","26.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:15.150","26.33%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:14.167","26.13%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:14.150","26.33%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:13.167","26.1%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:13.150","26.32%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:12.167","26.09%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:12.150","26.31%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:11.167","26.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:11.150","26.3%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:10.167","26.02%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:10.150","26.3%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:09.167","25.95%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:09.150","26.29%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:08.167","25.91%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:08.150","26.28%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:07.167","25.91%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:07.150","26.27%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:06.167","25.9%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:06.150","26.26%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:05.167","25.89%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:05.150","26.25%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:04.167","25.89%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:04.150","26.24%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:03.167","25.85%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:03.150","26.25%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:02.167","25.8%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:02.150","26.24%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:01.167","25.81%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:01.150","26.23%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:39:00.167","25.8%","ip-172-31-14-6"
"Oct 6, 2021 @ 14:39:00.150","26.22%","ip-172-31-8-7"
"Oct 6, 2021 @ 14:38:59.167","25.8%","ip-172-31-14-6"
