"@timestamp","system.memory.used.pct","agent.hostname"
"Oct 6, 2021 @ 15:17:49.922","21.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:49.886","21.87%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:48.922","21.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:48.886","21.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:47.922","21.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:47.886","21.87%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:46.922","21.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:46.886","21.87%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:45.922","21.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:45.886","21.86%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:44.922","21.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:44.885","21.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:43.922","21.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:43.886","21.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:42.922","21.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:42.886","21.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:41.922","21.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:41.886","21.83%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:40.922","21.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:40.886","21.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:39.922","21.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:39.886","21.82%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:38.922","21.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:38.886","21.81%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:37.922","21.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:37.886","21.81%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:36.922","21.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:36.886","21.8%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:35.922","21.66%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:35.886","21.81%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:34.922","21.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:34.886","21.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:33.922","21.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:33.886","21.81%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:32.922","21.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:32.885","21.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:31.922","21.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:31.886","21.8%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:30.922","21.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:30.886","21.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:29.922","21.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:29.886","21.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:28.922","21.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:28.886","21.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:27.922","21.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:27.886","21.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:26.922","21.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:26.886","21.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:25.922","21.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:25.886","21.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:24.922","21.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:24.886","21.78%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:23.922","21.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:23.886","21.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:22.922","21.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:22.885","21.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:21.922","21.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:21.886","21.78%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:20.922","21.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:20.886","21.78%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:19.922","21.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:19.886","21.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:18.922","21.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:18.886","21.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:17.922","21.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:17.886","21.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:16.922","21.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:16.885","21.78%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:15.922","21.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:15.886","21.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:14.922","21.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:14.886","21.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:13.922","21.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:13.885","21.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:12.922","21.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:12.886","21.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:11.922","21.39%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:11.886","21.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:10.922","21.39%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:10.886","21.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:09.922","21.37%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:09.886","21.76%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:08.922","21.34%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:08.886","21.75%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:07.922","21.33%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:07.886","21.76%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:06.922","21.32%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:06.886","21.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:05.922","21.3%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:05.886","21.76%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:04.922","21.29%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:04.886","21.77%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:03.922","21.27%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:03.886","21.76%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:02.922","21.25%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:02.885","21.74%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:01.922","21.24%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:01.886","21.74%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:17:00.922","21.19%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:17:00.885","21.73%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:59.922","21.1%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:59.886","21.72%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:58.922","21.1%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:58.885","21.73%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:57.922","21.07%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:57.886","21.72%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:56.922","21.01%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:56.886","21.71%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:55.922","20.99%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:55.886","21.72%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:54.922","20.97%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:54.886","21.71%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:53.922","20.97%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:53.886","21.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:52.922","20.96%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:52.886","21.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:51.922","20.96%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:51.886","21.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:50.922","20.95%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:50.886","21.69%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:49.922","20.93%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:49.886","21.69%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:48.922","20.93%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:48.886","21.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:47.922","20.91%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:47.886","21.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:46.922","20.86%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:46.885","21.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:45.922","20.8%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:45.886","21.69%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:44.922","20.79%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:44.886","21.69%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:43.922","20.76%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:43.886","21.69%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:42.922","20.75%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:42.886","21.69%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:41.922","20.74%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:41.886","21.68%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:40.922","20.73%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:40.886","21.68%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:39.922","20.72%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:39.886","21.67%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:38.922","20.71%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:38.886","21.68%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:37.922","20.7%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:37.885","21.67%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:36.922","20.68%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:36.886","21.67%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:35.922","20.67%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:35.886","21.68%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:34.922","20.63%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:34.886","21.68%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:33.922","20.61%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:33.886","21.67%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:32.922","20.6%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:32.886","21.74%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:31.922","20.6%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:31.886","21.65%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:30.922","20.6%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:30.886","21.65%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:29.922","20.6%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:29.886","21.63%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:28.922","20.59%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:28.886","21.64%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:27.922","20.59%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:27.886","21.64%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:26.922","20.57%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:26.886","21.62%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:25.922","20.55%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:25.886","21.62%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:24.922","20.56%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:24.886","21.62%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:23.922","20.56%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:23.886","21.63%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:22.922","20.55%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:22.886","21.62%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:21.922","20.55%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:21.886","21.61%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:20.922","20.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:20.886","21.6%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:19.922","20.55%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:19.885","21.6%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:18.922","20.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:18.886","21.6%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:17.922","20.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:17.886","21.59%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:16.922","20.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:16.886","21.59%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:15.922","20.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:15.886","21.59%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:14.922","20.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:14.886","21.59%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:13.922","20.54%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:13.886","21.59%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:12.922","20.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:12.886","21.58%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:11.922","20.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:11.886","21.57%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:10.922","20.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:10.886","21.57%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:09.922","20.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:09.886","21.57%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:08.922","20.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:08.886","21.56%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:07.922","20.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:07.886","21.56%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:06.922","20.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:06.886","21.56%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:05.922","20.53%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:05.886","21.56%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:04.922","20.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:04.886","21.56%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:03.922","20.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:03.886","21.56%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:02.922","20.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:02.885","21.57%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:01.922","20.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:01.885","21.54%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:16:00.922","20.52%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:16:00.886","21.55%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:59.922","20.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:59.886","21.53%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:58.922","20.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:58.886","21.53%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:57.922","20.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:57.886","21.52%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:56.922","20.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:56.886","21.53%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:55.922","20.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:55.886","21.52%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:54.922","20.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:54.886","21.51%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:53.922","20.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:53.886","21.51%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:52.922","20.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:52.885","21.49%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:51.922","20.51%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:51.885","21.49%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:50.922","20.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:50.886","21.47%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:49.922","20.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:49.886","21.45%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:48.922","20.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:48.886","21.44%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:47.922","20.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:47.886","21.42%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:46.922","20.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:46.886","21.41%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:45.922","20.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:45.886","21.38%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:44.922","20.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:44.886","21.37%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:43.922","20.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:43.886","21.36%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:42.922","20.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:42.886","21.34%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:41.922","20.5%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:41.885","21.31%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:40.922","20.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:40.886","21.27%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:39.922","20.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:39.886","21.22%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:38.922","20.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:38.886","21.2%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:37.922","20.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:37.886","21.16%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:36.922","20.49%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:36.885","21.13%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:35.922","20.48%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:35.886","21.12%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:34.922","20.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:34.886","21.11%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:33.922","20.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:33.885","21.1%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:32.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:32.886","21.09%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:31.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:31.885","21.08%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:30.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:30.886","21.06%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:29.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:29.886","21.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:28.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:28.886","21.05%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:27.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:27.886","21.02%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:26.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:26.885","20.99%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:25.922","20.47%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:25.886","20.94%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:24.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:24.886","20.92%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:23.922","20.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:23.886","20.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:22.922","20.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:22.886","20.88%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:21.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:21.885","20.86%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:20.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:20.886","20.85%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:19.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:19.886","20.85%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:18.922","20.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:18.886","20.84%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:17.923","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:17.886","20.83%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:16.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:16.886","20.81%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:15.922","20.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:15.886","20.8%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:14.922","20.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:14.885","20.79%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:13.922","20.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:13.886","20.73%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:12.922","20.45%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:12.886","20.72%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:11.922","20.46%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:11.886","20.71%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:10.922","20.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:10.886","20.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:09.922","20.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:09.886","20.71%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:08.922","20.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:08.885","20.71%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:07.922","20.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:07.886","20.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:06.922","20.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:06.886","20.7%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:05.922","20.44%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:05.886","20.69%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:04.922","20.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:04.886","20.68%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:03.922","20.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:03.886","20.67%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:02.922","20.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:02.886","20.65%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:01.922","20.43%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:01.885","20.64%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:15:00.922","20.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:15:00.886","20.65%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:14:59.922","20.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:14:59.886","20.65%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:14:58.922","20.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:14:58.886","20.66%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:14:57.922","20.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:14:57.886","20.65%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:14:56.922","20.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:14:56.886","20.65%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:14:55.922","20.42%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:14:55.886","20.64%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:14:54.922","20.4%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:14:54.886","20.66%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:14:53.922","20.4%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:14:53.886","20.64%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:14:52.922","20.41%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:14:52.885","20.64%","ip-172-31-8-7"
"Oct 6, 2021 @ 15:14:51.922","20.4%","ip-172-31-14-6"
"Oct 6, 2021 @ 15:14:51.886","20.63%","ip-172-31-8-7"
